user_id,age,gender,occupation,work_mode,screen_time_hours,work_screen_hours,leisure_screen_hours,sleep_hours,sleep_quality_1_5,stress_level_0_10,productivity_0_100,exercise_minutes_per_week,social_hours_per_week,mental_wellness_index_0_100
U4306,31,Female,Employed,Remote,10.02,6.95,3.07,7.4,2,5.7,47.5,193.0,5.7,45.7
U4307,46,Female,Unemployed,N/A,5.93,1.03,4.89,6.92,2,2.3,66.0,265.0,9.6,70.3
U4308,46,Female,Student,Hybrid,8.3,3.45,4.85,8.39,4,4.7,65.5,161.0,8.9,65.4
U4309,32,Female,Employed,Hybrid,8.13,4.43,3.71,8.14,5,1.2,77.1,238.0,14.0,100.0
U4310,33,Other,Employed,Hybrid,11.51,7.64,3.88,7.69,3,7.7,39.2,155.0,8.3,36.9
U4311,32,Male,Employed,Remote,12.97,7.53,5.44,6.61,3,5.8,54.0,31.0,8.5,42.0
U4312,34,Male,Self-employed,Remote,10.92,8.43,2.5,6.87,2,7.1,34.4,168.0,8.8,30.8
U4313,18,Female,Employed,Remote,14.55,9.26,5.29,5.81,1,9.7,23.5,97.0,6.2,0.0
U4314,18,Male,Employed,Hybrid,9.79,6.88,2.91,7.11,5,3.5,75.9,117.0,15.7,83.4
U4315,45,Male,Employed,Office,8.05,5.13,2.92,8.12,4,5.5,51.2,152.0,4.0,54.1
U4316,26,Other,Employed,Remote,12.38,8.99,3.39,6.5,3,8.1,29.7,108.0,13.2,27.8
U4317,24,Female,Student,Remote,6.49,2.62,3.87,6.99,3,4.4,72.4,235.0,10.5,60.1
U4318,48,Male,Employed,Remote,11.7,9.93,1.77,6.01,3,8.1,29.0,78.0,9.0,26.9
U4319,31,Male,Student,Hybrid,10.46,6.13,4.33,6.82,3,5.7,46.5,116.0,14.6,44.6
U4320,32,Female,Employed,Office,6.75,4.22,2.53,8.75,4,3.1,94.7,205.0,10.9,90.5
U4321,44,Male,Employed,Office,7.73,2.48,5.24,8.51,3,1.1,89.3,227.0,8.4,84.9
U4322,30,Male,Student,Remote,6.27,2.44,3.83,7.54,3,4.8,56.3,153.0,17.3,69.6
U4323,21,Female,Student,Office,5.44,1.12,4.33,7.99,5,2.2,75.5,253.0,10.2,86.8
U4324,37,Female,Employed,Remote,11.04,6.16,4.89,7.65,2,8.0,44.5,130.0,9.0,38.1
U4325,41,Female,Self-employed,Office,9.1,7.44,1.66,7.53,3,7.3,54.3,150.0,10.7,49.0
U4326,56,Female,Employed,Hybrid,8.33,7.81,0.52,7.02,5,3.9,72.9,138.0,8.9,64.9
U4327,19,Female,Unemployed,N/A,5.92,1.04,4.88,6.97,3,6.1,45.9,119.0,12.4,46.8
U4328,30,Male,Unemployed,N/A,5.47,1.71,3.76,7.7,5,5.3,63.8,185.0,12.1,55.6
U4329,31,Female,Self-employed,Office,8.9,4.78,4.12,6.71,3,5.4,36.6,131.0,13.0,46.4
U4330,32,Female,Employed,Remote,10.12,8.22,1.89,6.42,4,5.7,60.2,88.0,9.5,56.7
U4331,38,Male,Student,Hybrid,9.8,5.36,4.44,8.43,5,3.6,73.3,76.0,11.4,86.9
U4332,22,Female,Student,Office,7.46,5.46,2.0,8.7,4,5.8,83.2,192.0,10.3,56.8
U4333,31,Other,Employed,Hybrid,6.07,4.78,1.29,8.18,3,2.5,83.2,208.0,7.0,76.3
U4334,23,Male,Self-employed,Office,8.57,6.22,2.35,8.12,4,3.0,67.3,95.0,7.3,67.5
U4335,44,Male,Self-employed,Hybrid,13.99,9.55,4.44,7.13,4,7.0,61.6,143.0,10.5,41.9
U4336,24,Male,Employed,Office,10.18,5.72,4.45,6.9,4,6.0,54.2,192.0,8.6,59.1
U4337,48,Male,Employed,Remote,10.12,7.83,2.29,7.45,3,7.8,52.4,29.0,7.1,46.4
U4338,27,Female,Employed,Hybrid,10.68,6.21,4.47,6.38,2,5.6,43.1,122.0,7.8,32.6
U4339,40,Female,Self-employed,Remote,12.57,7.45,5.12,7.47,3,4.5,64.9,262.0,8.4,57.8
U4340,18,Female,Employed,Office,8.98,5.2,3.78,8.49,5,1.2,74.0,157.0,18.2,91.1
U4341,30,Male,Self-employed,Office,11.23,7.06,4.17,6.27,2,5.1,54.9,132.0,9.8,38.5
U4342,54,Male,Employed,Remote,10.21,8.95,1.26,7.0,3,5.0,77.4,201.0,14.1,64.6
U4343,18,Female,Unemployed,N/A,3.38,0.33,3.05,7.0,3,4.9,71.3,225.0,8.3,50.3
U4344,46,Female,Employed,Hybrid,9.75,7.16,2.59,7.76,4,5.8,64.5,136.0,13.9,69.7
U4345,39,Male,Employed,Office,7.33,6.24,1.09,7.52,4,5.1,63.1,172.0,10.0,70.1
U4346,25,Male,Retired,N/A,5.4,1.1,4.3,7.71,3,0.0,79.3,192.0,10.2,81.6
U4347,44,Male,Student,Hybrid,5.57,2.96,2.61,9.27,3,1.0,88.3,225.0,14.2,82.0
U4348,43,Female,Student,Hybrid,10.52,5.26,5.26,7.01,3,5.1,49.2,146.0,8.1,48.1
U4349,42,Female,Employed,Remote,14.01,8.37,5.64,5.78,2,8.4,9.6,123.0,11.7,12.9
U4350,26,Male,Student,Hybrid,6.02,3.34,2.69,8.12,4,2.3,90.6,268.0,19.4,90.7
U4351,33,Male,Employed,Office,10.79,6.69,4.1,7.11,3,6.0,40.1,34.0,8.3,45.2
U4352,29,Female,Self-employed,Remote,11.32,6.91,4.41,6.45,3,5.4,47.1,8.0,9.1,29.7
U4353,50,Female,Self-employed,Office,11.47,6.92,4.55,7.88,4,6.4,70.0,291.0,6.5,62.8
U4354,18,Male,Self-employed,Hybrid,9.4,4.77,4.63,6.81,3,5.8,54.3,263.0,13.0,60.2
U4355,18,Female,Self-employed,Office,8.16,4.49,3.68,7.96,4,1.1,75.2,94.0,7.8,76.5
U4356,39,Female,Unemployed,N/A,3.55,0.24,3.31,7.78,4,5.7,56.9,109.0,14.2,60.4
U4357,39,Male,Employed,Office,11.52,6.13,5.39,5.87,2,4.9,40.9,137.0,10.2,40.3
U4358,40,Male,Unemployed,N/A,3.62,0.9,2.73,7.56,4,4.1,55.3,257.0,12.2,79.6
U4359,27,Female,Employed,Remote,15.8,9.16,6.64,6.54,2,6.6,32.3,67.0,10.5,19.8
U4360,19,Female,Employed,Remote,13.49,9.3,4.19,6.19,3,7.9,38.2,156.0,14.4,19.6
U4361,53,Female,Self-employed,Remote,7.81,4.72,3.09,6.81,4,5.3,54.5,163.0,4.5,55.2
U4362,23,Other,Student,Hybrid,7.95,3.39,4.57,6.75,3,7.8,56.9,148.0,10.7,41.7
U4363,27,Female,Self-employed,Remote,10.67,4.86,5.81,6.48,2,3.4,44.9,168.0,15.3,52.0
U4364,34,Male,Employed,Remote,10.18,6.29,3.9,7.15,3,4.4,54.8,137.0,8.3,51.3
U4365,18,Female,Student,Hybrid,6.3,3.96,2.34,6.09,3,3.8,65.5,230.0,10.1,59.5
U4366,39,Female,Employed,Remote,9.89,5.69,4.2,7.76,5,5.9,72.7,255.0,3.7,62.6
U4367,60,Female,Self-employed,Hybrid,2.5,0.43,2.06,6.7,3,3.5,59.6,204.0,12.8,66.0
U4368,22,Other,Student,Hybrid,10.32,6.32,4.0,7.09,3,6.1,53.5,136.0,10.4,47.0
U4369,49,Female,Employed,Office,6.63,3.21,3.42,5.59,2,2.0,58.0,148.0,5.7,46.5
U4370,33,Female,Employed,Remote,14.79,9.9,4.89,6.24,2,6.6,31.0,12.0,4.2,22.7
U4371,33,Female,Unemployed,N/A,4.36,0.97,3.39,7.27,3,4.2,78.6,188.0,14.4,65.6
U4372,45,Male,Employed,Office,6.51,4.3,2.21,7.78,3,4.3,69.8,230.0,15.5,73.4
U4373,41,Female,Employed,Office,11.31,5.12,6.2,6.2,3,3.3,54.4,60.0,11.1,52.2
U4374,19,Female,Employed,Office,10.79,6.41,4.38,7.45,2,5.8,50.7,60.0,8.2,41.5
U4375,31,Male,Self-employed,Hybrid,8.81,4.9,3.91,6.11,2,3.9,54.7,135.0,10.0,48.7
U4376,66,Female,Employed,Remote,8.03,5.11,2.92,7.14,4,4.5,72.0,138.0,7.5,61.0
U4377,37,Male,Student,Hybrid,8.85,4.77,4.08,9.84,5,3.0,100.0,233.0,8.6,99.3
U4378,31,Female,Student,Office,3.92,3.11,0.81,7.81,3,5.2,54.7,172.0,6.7,48.4
U4379,56,Male,Self-employed,Hybrid,10.16,5.59,4.57,8.25,2,4.6,60.8,220.0,9.5,49.3
U4380,45,Female,Unemployed,N/A,4.33,1.03,3.29,7.87,3,3.7,78.7,179.0,15.1,83.7
U4381,46,Male,Unemployed,N/A,3.94,0.0,3.94,7.91,4,1.5,64.1,281.0,12.6,83.5
U4382,18,Male,Employed,Remote,12.19,7.61,4.58,6.88,4,5.5,50.3,210.0,13.4,54.4
U4383,26,Male,Self-employed,Remote,10.28,6.21,4.07,5.58,2,8.0,22.6,0.0,8.8,22.2
U4384,20,Male,Employed,Office,9.59,6.16,3.43,8.36,3,3.4,59.4,87.0,12.3,69.4
U4385,18,Male,Self-employed,Hybrid,7.82,4.93,2.89,7.21,4,6.2,71.0,248.0,12.2,58.4
U4386,52,Male,Unemployed,N/A,0.69,0.19,0.5,9.39,4,0.6,100.0,304.0,10.4,100.0
U4387,18,Female,Employed,Office,11.58,7.67,3.91,6.94,3,6.9,38.4,138.0,9.0,34.9
U4388,20,Female,Unemployed,N/A,6.91,1.09,5.83,8.31,4,7.0,82.1,183.0,11.1,56.5
U4389,44,Male,Employed,Office,11.55,6.66,4.89,5.73,2,4.0,46.4,217.0,13.3,44.5
U4390,24,Male,Student,Hybrid,10.18,4.34,5.84,4.95,1,5.5,34.4,93.0,12.0,36.1
U4391,41,Male,Self-employed,Hybrid,9.77,5.2,4.57,6.51,4,7.4,72.3,217.0,12.3,61.7
U4392,20,Female,Student,Hybrid,6.59,4.85,1.74,8.27,4,5.5,51.0,190.0,12.7,54.7
U4393,48,Female,Employed,Hybrid,2.96,1.46,1.5,8.27,5,2.7,62.5,218.0,10.6,82.9
U4394,49,Female,Self-employed,Remote,8.03,5.57,2.46,8.36,3,1.4,84.7,327.0,14.5,99.2
U4395,40,Female,Self-employed,Hybrid,13.28,8.65,4.63,6.05,3,6.0,53.1,92.0,15.4,43.0
U4396,47,Male,Employed,Remote,10.75,8.08,2.67,6.15,4,7.4,44.4,163.0,10.8,44.4
U4397,21,Male,Employed,Office,8.28,3.24,5.05,6.57,3,4.2,45.7,179.0,11.7,58.5
U4398,39,Female,Employed,Remote,12.52,8.57,3.95,6.59,4,7.4,59.0,0.0,11.3,36.0
U4399,18,Female,Employed,Hybrid,10.61,7.99,2.62,6.9,2,7.5,39.3,173.0,3.0,29.1
U4400,18,Male,Employed,Office,8.84,6.13,2.71,8.11,5,1.7,87.7,193.0,9.6,84.8
U4401,32,Female,Student,Office,9.5,3.76,5.74,6.32,3,6.8,48.0,289.0,10.4,44.9
U4402,39,Male,Employed,Hybrid,7.48,3.4,4.08,7.53,4,1.5,76.7,255.0,13.4,91.6
U4403,43,Male,Employed,Office,6.83,3.31,3.52,6.97,3,4.9,51.6,268.0,11.1,59.5
U4404,34,Male,Unemployed,N/A,4.74,1.44,3.3,9.02,3,3.9,79.2,211.0,10.4,75.0
U4405,18,Female,Employed,Hybrid,9.98,5.7,4.28,8.31,3,3.2,66.7,125.0,7.6,65.3
U4406,24,Female,Employed,Remote,11.07,8.09,2.98,7.44,4,3.6,53.0,156.0,10.2,69.0
U4407,29,Other,Employed,Office,9.18,6.75,2.43,8.05,4,6.6,65.5,229.0,8.9,58.8
U4408,25,Other,Employed,Hybrid,7.54,3.65,3.89,6.55,2,4.9,73.8,185.0,13.2,54.1
U4409,18,Female,Self-employed,Remote,8.33,2.86,5.47,6.44,3,5.2,57.9,230.0,12.3,49.2
U4410,44,Female,Employed,Office,11.35,5.5,5.85,6.97,2,5.4,35.6,95.0,4.2,34.6
U4411,18,Female,Employed,Hybrid,15.93,9.56,6.36,5.25,3,6.7,53.1,180.0,3.4,14.7
U4412,24,Male,Employed,Office,10.09,5.26,4.83,8.3,2,2.3,71.3,223.0,11.8,73.0
U4413,32,Other,Employed,Hybrid,7.13,5.04,2.09,7.14,4,4.9,50.8,181.0,12.1,55.3
U4414,43,Male,Self-employed,Office,8.23,5.75,2.47,6.06,3,6.2,40.4,92.0,8.8,40.6
U4415,36,Female,Employed,Office,10.3,8.04,2.26,5.99,1,4.9,48.4,30.0,11.2,39.3
U4416,18,Female,Student,Hybrid,6.68,5.62,1.06,6.75,2,5.5,56.4,196.0,9.8,34.2
U4417,18,Female,Student,Office,8.91,2.95,5.97,6.92,2,3.0,50.5,159.0,16.2,53.6
U4418,43,Female,Employed,Remote,12.9,8.92,3.98,6.51,3,8.8,39.4,187.0,8.4,22.9
U4419,40,Female,Employed,Hybrid,10.31,4.25,6.07,8.01,2,3.0,62.1,32.0,7.9,55.1
U4420,39,Female,Employed,Hybrid,5.45,3.9,1.55,6.82,3,5.3,42.2,224.0,11.6,50.5
U4421,47,Female,Student,Hybrid,7.55,5.33,2.21,8.01,5,4.5,79.4,144.0,5.7,76.8
U4422,35,Male,Student,Hybrid,8.88,5.01,3.87,7.59,5,5.8,76.9,184.0,11.1,69.0
U4423,44,Male,Student,Office,9.53,3.9,5.62,6.97,4,6.2,53.5,256.0,13.1,58.9
U4424,46,Female,Student,Hybrid,8.18,4.39,3.78,6.3,2,6.9,38.9,167.0,9.1,41.2
U4425,42,Male,Unemployed,N/A,2.31,1.06,1.25,7.45,4,3.9,84.8,310.0,17.0,87.4
U4426,36,Female,Employed,Hybrid,11.01,6.73,4.28,5.6,3,4.5,47.6,56.0,4.6,33.9
U4427,45,Male,Self-employed,Remote,7.35,3.07,4.28,6.9,3,4.9,55.8,196.0,7.1,49.4
U4428,18,Female,Employed,Remote,11.32,7.64,3.68,6.77,3,8.2,46.1,80.0,11.3,32.7
U4429,27,Male,Employed,Remote,13.38,7.84,5.54,7.74,4,8.3,27.2,99.0,4.6,25.2
U4430,39,Male,Self-employed,Hybrid,8.51,4.2,4.31,7.7,4,1.5,95.7,141.0,14.8,96.6
U4431,25,Male,Employed,Office,6.16,5.66,0.5,6.74,3,5.3,54.2,251.0,13.3,55.5
U4432,37,Male,Retired,N/A,5.73,0.0,5.73,7.47,4,0.0,85.5,235.0,11.7,87.0
U4433,37,Male,Employed,Office,8.21,4.07,4.14,6.53,4,6.8,43.0,165.0,11.6,52.5
U4434,30,Female,Employed,Remote,9.51,8.38,1.13,6.74,3,5.0,61.7,168.0,13.8,56.8
U4435,39,Female,Student,Office,10.57,6.74,3.83,8.02,4,6.7,52.1,81.0,10.5,59.2
U4436,34,Female,Self-employed,Remote,10.61,7.45,3.16,6.76,4,4.5,54.0,193.0,9.5,61.9
U4437,40,Female,Retired,N/A,7.17,0.0,7.17,9.89,5,0.0,93.3,263.0,8.2,100.0
U4438,30,Female,Employed,Remote,13.98,10.14,3.84,7.29,2,7.1,39.0,174.0,9.7,20.1
U4439,18,Female,Retired,N/A,5.81,1.52,4.29,7.49,3,0.9,54.2,222.0,16.3,70.4
U4440,28,Female,Self-employed,Office,12.49,9.77,2.72,7.11,2,7.0,50.4,178.0,9.1,33.5
U4441,30,Male,Student,Remote,7.56,4.3,3.26,6.87,2,4.5,53.5,185.0,10.7,49.4
U4442,26,Female,Employed,Office,6.64,2.2,4.44,9.08,3,3.2,84.2,184.0,5.9,76.2
U4443,20,Female,Employed,Hybrid,5.94,4.24,1.69,8.93,3,4.9,62.3,129.0,7.9,58.1
U4444,48,Female,Unemployed,N/A,2.77,0.93,1.85,9.26,5,3.6,100.0,313.0,16.6,100.0
U4445,41,Male,Student,Office,9.39,3.42,5.96,6.92,3,4.4,60.3,291.0,14.0,66.2
U4446,24,Male,Student,Office,7.25,4.33,2.92,7.2,4,6.0,68.0,175.0,9.3,60.4
U4447,47,Female,Self-employed,Office,10.77,7.39,3.38,6.41,2,5.8,60.1,0.0,6.4,33.9
U4448,33,Male,Employed,Hybrid,7.26,4.06,3.2,8.04,4,5.1,65.2,149.0,6.8,58.4
U4449,25,Male,Employed,Office,10.01,5.41,4.6,7.4,3,4.0,55.1,35.0,12.9,59.1
U4450,33,Female,Employed,Office,11.47,7.5,3.98,5.82,2,8.5,40.2,205.0,10.4,29.9
U4451,31,Male,Employed,Hybrid,8.78,6.9,1.88,7.38,5,5.1,64.1,139.0,7.8,72.2
U4452,29,Male,Retired,N/A,4.33,0.94,3.39,7.54,4,2.5,77.5,271.0,9.8,77.1
U4453,61,Female,Self-employed,Office,11.97,10.16,1.8,7.52,2,5.5,30.7,146.0,8.5,46.9
U4454,33,Male,Student,Office,9.26,5.94,3.32,7.0,2,4.5,49.7,253.0,6.6,57.1
U4455,31,Male,Retired,N/A,4.69,0.26,4.42,8.05,4,0.0,94.5,168.0,11.9,96.1
U4456,18,Female,Employed,Office,13.31,6.04,7.27,6.98,2,4.6,47.6,49.0,6.4,27.6
U4457,38,Male,Employed,Remote,8.28,4.44,3.83,8.53,3,4.9,57.4,245.0,13.8,68.6
U4458,18,Other,Student,Hybrid,10.75,7.44,3.3,7.78,4,5.0,62.6,162.0,8.2,60.6
U4459,18,Male,Employed,Hybrid,8.34,3.75,4.59,8.83,3,0.2,67.5,121.0,9.6,85.4
U4460,42,Male,Employed,Hybrid,11.31,5.15,6.15,8.16,2,4.0,40.9,177.0,5.5,47.7
U4461,27,Female,Employed,Hybrid,10.62,4.56,6.06,6.76,2,3.5,37.3,50.0,9.7,45.2
U4462,34,Female,Employed,Hybrid,13.27,8.27,5.0,6.63,4,5.9,68.4,127.0,7.8,46.4
U4463,52,Male,Unemployed,N/A,4.42,0.67,3.75,6.42,3,2.6,67.7,296.0,9.4,69.7
U4464,45,Male,Employed,Office,8.64,6.44,2.2,7.53,5,5.0,59.3,100.0,10.8,66.0
U4465,33,Female,Employed,Remote,10.47,5.23,5.25,7.35,2,2.3,46.2,59.0,13.7,64.0
U4466,40,Female,Unemployed,N/A,4.16,0.33,3.83,8.44,5,1.4,83.6,282.0,12.9,97.5
U4467,38,Male,Employed,Remote,11.33,7.86,3.47,6.44,2,4.6,35.6,0.0,16.2,38.9
U4468,54,Male,Employed,Remote,8.34,5.95,2.39,8.27,5,2.8,62.1,164.0,16.0,91.9
U4469,53,Female,Retired,N/A,4.58,0.69,3.89,7.92,5,0.5,83.9,207.0,11.9,100.0
U4470,45,Male,Unemployed,N/A,4.49,0.42,4.08,8.02,4,6.5,78.3,222.0,11.6,66.8
U4471,43,Male,Employed,Remote,12.98,8.07,4.91,5.62,3,6.1,37.5,145.0,9.5,34.8
U4472,43,Male,Unemployed,N/A,4.3,1.89,2.4,6.81,2,2.8,49.2,311.0,19.0,81.0
U4473,18,Male,Student,Hybrid,8.65,5.63,3.02,8.05,4,4.2,82.8,179.0,7.0,64.7
U4474,34,Male,Employed,Office,8.15,5.65,2.5,9.23,5,3.8,84.5,151.0,11.9,87.4
U4475,46,Female,Employed,Remote,15.53,12.2,3.34,6.46,2,10.0,27.1,77.0,9.8,3.8
U4476,41,Female,Employed,Remote,12.18,8.28,3.9,6.0,3,7.4,50.7,165.0,11.4,43.4
U4477,30,Female,Student,Office,11.1,6.69,4.41,8.41,4,4.9,65.9,48.0,7.5,57.4
U4478,52,Male,Employed,Remote,12.16,7.33,4.83,6.55,3,4.9,49.3,55.0,7.6,37.7
U4479,36,Male,Employed,Remote,13.87,9.83,4.04,8.2,4,8.5,58.3,167.0,1.8,26.4
U4480,48,Female,Employed,Hybrid,13.94,8.73,5.2,7.59,3,7.4,45.6,19.0,10.7,27.2
U4481,52,Female,Retired,N/A,4.48,1.74,2.74,8.47,5,0.0,100.0,240.0,19.8,100.0
U4482,32,Female,Unemployed,N/A,3.51,1.09,2.42,7.46,4,4.8,74.6,132.0,13.3,75.6
U4483,30,Female,Self-employed,Remote,12.84,9.0,3.84,6.82,3,5.6,44.0,86.0,9.7,36.7
U4484,18,Male,Employed,Office,7.03,5.37,1.66,7.23,4,6.6,50.4,220.0,5.9,51.8
U4485,44,Male,Employed,Hybrid,5.11,3.14,1.97,7.07,4,6.8,46.5,208.0,11.9,60.5
U4486,37,Female,Self-employed,Hybrid,7.56,5.22,2.34,6.74,2,5.3,57.4,189.0,12.7,50.0
U4487,46,Male,Employed,Office,7.69,3.43,4.25,6.73,4,6.5,32.9,191.0,5.0,40.4
U4488,23,Male,Employed,Remote,10.82,7.18,3.64,7.67,3,4.7,78.2,99.0,10.0,59.1
U4489,48,Male,Self-employed,Office,8.85,5.55,3.3,7.31,3,5.6,58.8,232.0,14.7,59.8
U4490,18,Female,Employed,Hybrid,8.05,2.92,5.12,7.79,4,3.2,88.2,215.0,17.8,78.6
U4491,27,Female,Employed,Hybrid,12.53,7.92,4.61,8.04,4,5.1,54.5,2.0,9.9,60.4
U4492,18,Male,Retired,N/A,6.83,0.75,6.08,9.24,5,1.5,100.0,157.0,15.5,100.0
U4493,31,Male,Unemployed,N/A,3.89,0.28,3.61,7.72,4,4.3,49.7,201.0,13.6,74.4
U4494,26,Female,Retired,N/A,7.1,0.81,6.29,7.53,5,2.1,76.7,256.0,11.6,88.0
U4495,25,Female,Unemployed,N/A,4.03,1.45,2.58,8.54,4,4.6,58.8,302.0,8.0,73.4
U4496,27,Female,Student,Office,9.52,6.7,2.81,8.3,5,6.0,70.8,260.0,12.2,74.9
U4497,39,Male,Student,Remote,7.96,7.03,0.93,7.75,3,4.4,58.1,85.0,7.1,60.1
U4498,29,Female,Employed,Hybrid,8.3,3.92,4.38,6.82,3,2.9,51.9,108.0,6.9,60.8
U4499,39,Male,Employed,Office,8.75,5.75,2.99,7.93,3,4.5,75.4,166.0,11.9,60.8
U4500,33,Female,Self-employed,Remote,10.2,7.69,2.5,7.54,4,4.1,72.0,242.0,10.7,66.8
U4501,47,Male,Employed,Office,10.9,8.37,2.52,7.23,3,7.7,61.3,208.0,9.6,41.0
U4502,50,Male,Self-employed,Remote,7.12,2.97,4.15,6.02,3,4.9,59.9,249.0,13.8,53.6
U4503,48,Female,Employed,Remote,12.61,7.89,4.72,7.51,2,6.1,74.8,160.0,9.0,42.8
U4504,43,Male,Employed,Remote,9.88,6.73,3.15,7.28,5,4.2,58.4,106.0,10.4,69.8
U4505,47,Male,Employed,Hybrid,8.56,6.72,1.84,6.71,2,5.9,42.5,234.0,9.1,46.9
U4506,38,Male,Employed,Office,10.47,7.98,2.49,6.1,3,6.5,26.0,43.0,7.4,29.0
U4507,35,Male,Self-employed,Remote,6.23,3.9,2.33,8.31,3,4.6,57.3,176.0,10.4,62.0
U4508,41,Female,Employed,Office,7.47,5.39,2.08,6.44,3,6.4,54.0,90.0,16.0,52.1
U4509,44,Male,Employed,Office,9.45,4.5,4.94,8.42,4,3.0,83.4,88.0,15.7,83.2
U4510,20,Female,Retired,N/A,8.09,2.1,5.99,7.13,4,3.6,57.3,261.0,12.2,71.8
U4511,38,Female,Employed,Hybrid,5.32,2.26,3.06,9.51,4,3.2,77.0,264.0,11.3,90.3
U4512,48,Male,Self-employed,Hybrid,9.88,5.93,3.94,4.96,1,7.3,18.3,124.0,12.3,17.9
U4513,44,Female,Retired,N/A,6.82,1.02,5.8,7.56,4,2.8,76.0,211.0,13.7,88.9
U4514,37,Female,Employed,Remote,10.95,9.02,1.92,7.4,3,6.9,43.1,117.0,9.5,41.1
U4515,26,Male,Employed,Remote,10.55,7.45,3.1,6.17,2,2.3,58.6,186.0,11.6,55.8
U4516,50,Male,Employed,Office,13.11,8.91,4.2,7.15,4,6.4,55.2,242.0,7.4,46.5
U4517,18,Male,Employed,Remote,11.3,9.73,1.57,6.58,4,6.8,42.1,100.0,7.6,37.0
U4518,28,Female,Self-employed,Hybrid,9.23,7.52,1.7,6.26,2,1.9,52.0,61.0,12.7,51.6
U4519,37,Male,Employed,Hybrid,15.08,8.05,7.04,5.98,2,4.2,23.0,0.0,5.8,27.9
U4520,47,Female,Retired,N/A,2.0,0.19,1.81,7.43,5,0.4,85.3,187.0,14.8,100.0
U4521,31,Other,Employed,Remote,11.23,8.79,2.44,7.18,4,6.6,56.9,138.0,8.2,61.6
U4522,18,Female,Employed,Hybrid,8.06,5.13,2.93,8.97,4,4.4,67.9,84.0,9.4,67.9
U4523,30,Female,Employed,Office,8.76,5.62,3.14,7.84,4,4.6,55.1,235.0,5.6,69.7
U4524,18,Male,Employed,Hybrid,12.45,6.23,6.22,6.75,3,6.4,63.9,134.0,12.5,42.3
U4525,18,Male,Unemployed,N/A,7.42,0.81,6.62,6.98,2,5.0,49.8,213.0,16.8,65.9
U4526,48,Female,Retired,N/A,1.99,0.28,1.71,9.22,5,0.0,90.7,191.0,16.4,100.0
U4527,31,Female,Unemployed,N/A,5.76,1.44,4.32,6.92,4,2.9,79.4,178.0,11.5,74.4
U4528,59,Female,Employed,Hybrid,9.31,4.11,5.2,7.38,4,5.0,56.8,174.0,10.5,56.1
U4529,48,Male,Student,Hybrid,7.03,4.09,2.93,8.27,5,1.1,89.8,177.0,14.3,100.0
U4530,34,Male,Self-employed,Remote,11.73,3.65,8.08,7.29,3,5.1,54.3,198.0,9.6,50.6
U4531,23,Female,Student,Office,11.19,5.93,5.26,8.22,3,4.0,46.3,145.0,7.1,50.9
U4532,38,Female,Unemployed,N/A,5.88,1.06,4.81,8.05,4,4.2,76.3,303.0,3.5,70.1
U4533,37,Male,Employed,Hybrid,12.54,7.41,5.13,6.14,4,7.3,63.1,84.0,7.2,44.9
U4534,44,Female,Employed,Remote,10.45,8.8,1.65,7.32,3,5.5,51.8,216.0,6.3,53.4
U4535,18,Female,Employed,Remote,12.07,7.74,4.33,6.68,2,7.3,31.5,181.0,9.2,38.7
U4536,33,Female,Employed,Office,12.66,7.45,5.21,6.95,3,10.0,47.6,43.0,10.6,24.3
U4537,35,Female,Employed,Hybrid,8.34,4.68,3.66,7.16,4,2.2,58.7,180.0,13.0,75.4
U4538,28,Female,Employed,Hybrid,9.11,4.69,4.42,7.8,4,1.3,76.8,147.0,10.1,73.7
U4539,56,Female,Self-employed,Office,4.84,2.86,1.98,7.51,5,3.0,85.2,283.0,13.0,93.9
U4540,32,Female,Self-employed,Hybrid,10.96,5.44,5.52,6.7,3,7.4,45.4,116.0,9.7,42.1
U4541,20,Female,Self-employed,Office,13.33,9.95,3.38,7.47,3,7.4,58.5,144.0,11.1,38.2
U4542,39,Male,Self-employed,Office,11.84,7.66,4.18,6.75,3,7.3,40.0,70.0,7.4,31.5
U4543,20,Male,Unemployed,N/A,6.74,0.83,5.91,8.67,5,2.8,76.4,133.0,9.6,79.6
U4544,64,Female,Self-employed,Remote,10.11,6.85,3.26,8.62,4,6.5,49.2,194.0,8.0,63.5
U4545,27,Male,Unemployed,N/A,3.21,0.7,2.51,8.47,5,2.8,94.4,245.0,13.4,97.1
U4546,48,Male,Student,Remote,8.66,6.23,2.42,7.74,4,5.2,49.9,175.0,12.3,65.0
U4547,43,Male,Employed,Remote,12.14,9.04,3.1,6.18,2,7.1,42.8,180.0,11.3,27.6
U4548,33,Male,Student,Hybrid,8.08,5.16,2.91,6.78,3,5.9,55.6,166.0,4.9,47.2
U4549,33,Male,Employed,Hybrid,6.21,4.23,1.98,7.77,3,3.8,52.1,182.0,12.1,58.8
U4550,27,Other,Employed,Hybrid,10.25,6.52,3.73,7.64,3,7.3,31.7,85.0,3.5,37.5
U4551,25,Female,Employed,Remote,11.35,8.73,2.62,7.7,3,4.7,65.0,179.0,11.5,51.7
U4552,30,Male,Employed,Office,11.99,6.28,5.71,4.98,2,8.5,33.1,81.0,13.4,16.5
U4553,36,Female,Student,Office,7.51,2.63,4.89,7.86,4,5.4,68.1,244.0,13.1,65.6
U4554,57,Female,Employed,Hybrid,7.84,3.36,4.47,7.12,5,4.3,61.8,139.0,14.6,68.2
